1886,2347,78
2199,2630,2198
2608,761,2608
813,14,10
1275,1686,2697
1821,2186,1821
2374,2450,1970
1453,1686,1926
1014,2407,1879
1065,96,1064
770,1420,1369
2177,450,2181
248,1252,2177
761,11,1308
682,1016,1379
1474,2235,126
1486,1712,331
806,2223,1845
901,902,1834
2331,658,2331
370,1267,1455
2383,1231,2383
1338,265,1338
2143,1782,1698
1841,1096,2009
1132,223,914
1455,307,1455
709,3,2693
1771,1465,2211
202,967,1802
718,1016,2416
2052,2055,2705
1688,1461,50
1755,2352,843
1434,720,1434
2183,2177,56
569,2524,1194
481,1969,758
157,2177,1993
2702,1093,935
2495,725,2495
1252,248,2177
1192,650,313
1670,96,1670
354,2352,784
967,1802,967
986,1519,550
1696,336,2634
2706,1979,1675
894,1981,1686
1321,258,1321
1647,2681,1271
1070,1690,1316
658,2331,658
2467,2253,1696
1198,1272,1198
2344,2606,1635
2234,1548,590
969,426,969
83,65,83
1772,1110,784
2410,2068,2410
488,2011,488
1302,2412,1187
1464,2434,1079
764,192,764
433,904,199
1581,2409,1210
1459,1552,1459
1313,1637,2343
1720,1484,1711
2668,896,317
648,1754,648
2615,2546,149
1031,318,1165
131,2333,377
1221,1222,1223
2069,1101,1700
246,1295,2432
723,1832,1095
2350,1766,2350
2337,952,909
289,1635,823
721,1608,1606
1039,2178,141
1336,1818,1336
118,1997,1999
2504,1835,2504
2646,2418,2646
1515,2178,214
1156,865,1155
2700,2571,689
884,1501,1761
699,1840,1303
2654,542,2654
722,2345,2421
2220,2221,2220
1297,1610,761
739,2106,2105
655,1634,210
1958,115,1960
1601,1897,1601
711,2406,1830
2633,896,2633
763,462,763
1854,1485,1462
2466,1528,1259
284,2181,1364
2688,2167,2183
1290,338,1290
172,2,172
948,1108,948
812,1533,1301
1577,797,1577
2175,2673,1519
1578,1686,2471
2184,2167,2688
1616,809,1616
311,1820,311
2420,1686,968
1903,461,2612
1519,225,2507
168,1296,1298
283,1003,2183
1977,1978,1131
2511,400,2511
416,1090,1834
1100,1380,2487
369,1028,209
2640,2703,1815
2307,2304,2303
583,1286,207
2071,516,2072
572,2172,572
1094,2099,1666
2632,1050,936
2652,2163,165
2248,1071,1420
1245,836,1245
254,2559,209
1161,2465,876
1943,1778,1565
2409,2459,2646
839,2606,2343
187,2177,1694
1570,982,1571
956,36,960
2541,1557,1556
2452,1396,1420
1872,919,1872
1991,1307,1992
1494,1492,1491
2130,1902,1686
1681,19,2135
1990,2559,2334
2075,1182,2075
297,1630,2686
2597,295,2597
1580,633,1686
1723,2247,599
2648,973,2648
856,2693,778
331,1712,331
895,894,895
686,2400,686
2300,2613,411
40,1504,1186
1734,2368,1992
1713,776,1713
1838,2628,985
921,1106,921
1813,1300,917
1027,1379,1378
1927,2302,1927
2110,1237,2611
2041,856,2041
1183,2230,2687
1330,1658,355
2653,2193,1983
684,1979,364
1946,1833,242
304,1248,247
778,2563,393
428,454,651
2604,915,881
2029,561,1608
346,2483,1674
636,2311,2309
836,1245,190
1983,538,1846
2054,2705,2054
2132,1344,2132
2014,2013,622
1239,1275,1239
1038,2511,1038
2484,2476,2484
1130,1129,222
2313,635,2313
285,31,1868
393,1053,1686
2498,28,863
290,1082,146
2523,927,921
2514,162,2514
1447,303,29
966,1030,2487
1240,1863,1690
2562,5,1269
1508,1519,550
2197,1048,84
376,924,376
755,1463,645
2677,81,2677
606,2257,623
1139,1140,1139
1489,539,1489
217,1379,1095
2115,2342,1052
1858,911,1834
204,1733,2522
1168,2600,1583
1125,1970,1125
623,2291,2280
811,2347,1214
2227,269,2227
1650,1171,992
2493,144,2493
875,1425,2139
1573,2177,246
149,753,149
2281,2264,960
2148,1847,2148
2547,746,2547
68,1604,1890
446,1086,446
1059,270,1059
1178,848,1118
1287,324,1610
2035,1011,949
79,2599,39
2317,1076,1566
1334,1908,2461
890,1413,285
111,1904,993
1465,1391,1012
403,1880,53
2190,182,2190
103,1747,103
1989,11,2236
2503,726,2503
222,1129,222
482,2641,482
535,2097,535
1979,1470,1471
2436,1242,1241
1385,2403,1385
43,1176,43
1562,2177,1741
1047,781,1047
1999,949,1999
1655,1654,18
20,567,20
179,2432,2433
140,2173,65
515,1526,2183
590,2233,590
1295,2167,2183
2160,866,2160
1954,471,1954
1902,2130,1070
1072,1787,104
113,1437,1279
1342,506,1686
2621,2458,2621
1301,893,2507
676,2027,2149
1677,97,2624
810,2618,2319
866,1289,1068
0,2414,412
334,2177,248
1922,1885,1208
610,1831,610
1892,1894,1818
1643,1589,1588
1152,807,1152
141,2455,141
2508,1582,406
887,193,887
1591,921,2655
1510,2205,2177
1592,68,1266
1028,820,1631
1546,1608,561
98,1686,1748
1936,485,1936
337,1311,1312
2076,2602,2541
1736,2244,2415
1597,1750,1597
689,2571,1453
1914,2559,1000
1050,630,1050
86,1075,777
189,929,918
2293,1744,2293
117,1988,117
1702,1705,1618
356,1016,121
835,2467,1277
2499,2542,1609
256,1315,256
1222,1221,1222
2128,2032,1686
22,1896,1857
2477,1130,222
864,1926,2308
1203,1160,1016
1390,2570,1390
1941,2478,1941
1781,2178,893
2260,608,2260
2403,1384,1385
445,2404,951
2603,1672,440
1372,146,1082
489,2012,489
790,1425,1634
1293,2177,187
2627,1016,2627
1469,1675,1471
1355,1358,1359
644,2320,644
2088,2617,2600
1679,1964,475
950,1257,879
804,1680,1524
2158,1249,650
2362,1953,1918
1107,1543,921
1421,104,1421
1401,2322,1401
582,2362,2690
1411,221,1244
429,1806,429
1035,1025,408
2662,2628,2238
769,1812,366
432,2539,1618
1082,290,1312
1461,50,395
2310,637,2309
1756,1708,1775
2038,1686,2537
2124,545,2124
2676,2678,831
1633,2238,2628
820,1028,817
2542,2543,1609
50,395,1929
1439,1936,1439
2446,2449,2464
1304,1739,799
2096,1981,2096
1446,301,1446
208,1015,208
1029,2585,775
2193,2654,891
1373,1431,313
1768,753,479
1404,937,647
124,949,1517
1308,11,1763
765,1462,765
837,1557,1686
1339,1101,1805
1718,385,1718
2237,1080,1436
1343,1585,1343
1639,2334,1639
1324,2175,1197
6,5,2134
759,1835,2504
1618,1705,1702
1517,118,1517
1909,1761,1974
1978,1131,1764
326,2178,2203
1045,2595,1045
1470,447,1979
1068,1569,266
2637,1420,2323
1382,1408,1914
2223,331,1481
637,2310,2311
1391,400,2511
270,1217,156
1648,1635,1761
119,2406,1824
1157,1769,1153
1541,921,1540
1526,515,1526
1448,69,1448
1843,1047,1666
1973,1712,2592
1834,1161,1835
2182,1526,515
353,1686,2541
536,2095,536
1388,2424,2422
1408,826,1408
1101,935,927
787,1870,2411
1964,1962,1964
1129,2474,1129
1840,1898,1840
1022,2245,2415
62,2385,2384
418,1016,1160
1849,1287,324
324,1559,1312
754,1723,754
1062,1809,2156
1705,2631,2539
1638,1486,1247
521,1634,1111
780,920,780
1490,766,1489
1646,1161,2406
2592,1175,2592
1018,2544,1017
2575,2037,1686
1829,2353,1829
696,2073,2133
2302,1927,1665
2396,1608,1606
1309,882,2671
785,1686,2108
2105,1237,2109
2643,1016,121
680,1968,2384
847,1286,500
2309,2311,636
74,1859,74
616,2250,602
1676,97,2624
877,1686,597
651,454,1073
2232,1548,66
2292,960,2294
2630,2198,1038
232,1408,232
646,935,2363
980,1324,2434
800,1608,1607
1084,1452,597
386,1670,1065
253,2649,1348
2509,1327,2509
1030,16,12
1776,411,1776
541,2100,2116
2328,2329,2328
1885,921,1106
2133,1986,2073
2546,2615,1993
2695,1857,1247
626,2278,616
1326,1274,1461
1678,2184,1522
2063,2106,1352
63,1031,1937
1177,1101,2666
390,357,390
306,1239,1238
523,1127,2512
128,753,2482
486,2583,2043
2102,2106,2102
1861,993,2108
1083,540,1738
2107,2099,1094
359,1408,175
1370,825,1370
1248,304,1672
1186,1698,4
46,1541,921
2001,1937,975
158,2593,158
2457,2461,2457
1051,1191,1051
1383,1385,1386
1135,934,2454
2376,1848,1214
2375,1894,1818
933,1135,934
2239,15,1891
717,962,196
2129,2027,676
1598,163,1491
702,2437,702
92,1643,1588
2478,1941,2478
2479,758,1434
2336,2538,2338
129,2600,57
1556,1557,1558
249,1254,1
1631,817,1267
1298,1297,1610
693,61,693
1596,1036,1596
2252,2294,1149
2140,553,2140
978,1034,978
2681,1271,1396
1786,980,1091
1079,1078,86
1708,1634,2661
2095,529,2094
1445,300,1445
527,1761,1878
740,1686,2348
1276,1584,2644
943,40,2545
2021,2312,2021
1012,685,1012
2425,2424,1388
1473,415,932
153,1637,442
913,1434,720
1884,1186,1348
1142,1851,1142
182,2190,182
267,927,1896
1537,1301,893
95,1664,95
373,1144,227
1671,753,1021
1539,1538,1426
1921,1553,1921
2470,712,2470
1975,640,1975
1729,391,1729
1067,2230,2565
614,2252,2256
2147,1737,2147
2330,657,2330
469,1948,2563
2469,710,2469
832,1664,2082
2266,2257,2291
2114,2653,2193
205,1408,2086
506,1686,1275
2450,1122,2450
139,1937,2539
1636,943,40
357,390,357
1095,1832,723
1737,2147,1737
166,1860,110
1939,2348,1686
1413,285,1413
345,1617,345
173,2156,173
2272,614,2264
2664,1016,406
909,1524,805
1877,131,1857
10,1390,14
56,1313,1637
430,1051,1190
372,2454,1634
1104,1777,412
889,891,1887
1353,1900,1901
1832,1136,1832
2365,673,2367
1572,1105,1572
2156,2694,1863
580,2203,1016
1851,1004,1851
2259,2258,607
1553,2402,1553
2065,1416,2065
1466,1836,2177
2579,2581,2579
156,1217,270
2381,1268,1237
2600,79,2596
1924,1401,1863
465,1555,473
846,1286,207
1942,1944,1942
987,414,987
1145,423,1145
1664,870,1686
1213,1214,1213
2601,2611,1738
1235,2324,1235
1873,1912,1638
544,1686,2031
640,1635,2599
1477,1085,1477
910,1834,952
1505,1933,1934
1291,684,2588
298,2076,298
53,1880,1884
2455,141,1858
1037,1864,2174
1305,1724,2418
269,2227,1281
175,9,175
1137,563,1140
1211,1977,1131
2047,2583,2000
1811,1728,1811
1557,2541,1557
561,2029,749
89,1344,186
91,1409,160
845,1286,2019
772,2451,807
662,923,662
1204,2597,1204
613,2406,119
1852,1399,669
1686,26,1686
2045,1686,2583
926,388,919
816,1797,816
1825,921,928
1112,921,1541
1916,2559,844
1442,1635,39
1668,943,40
1395,463,1635
2180,573,2180
487,1620,1778
1743,1440,423
2660,1016,682
1160,1203,1270
1337,2564,1355
1530,2635,279
218,1279,73
263,2619,2348
1122,1587,1122
1097,1535,1671
1471,2706,1837
1666,2693,3
235,1181,1545
2553,2552,2553
1199,1272,2612
1194,2524,1565
2271,2269,1282
2241,1998,1999
945,2135,945
1569,1570,1569
1865,448,1865
1228,452,1778
1120,1121,792
375,2069,1815
58,2057,1981
458,1895,458
315,2215,2417
1602,56,2599
75,1424,75
2480,368,753
688,1103,976
859,2194,575
1906,76,1906
2304,2307,2304
1880,1583,2600
1904,993,1861
1607,1608,1622
1675,1471,1469
1303,1840,1898
2391,2390,1772
460,1634,1582
1662,2684,2534
443,1662,1663
532,2024,532
1797,2502,1797
1660,2263,1578
2529,402,1662
1423,289,1423
1386,2051,1385
351,921,918
1663,2531,1662
1625,347,1625
1810,1699,1902
84,1049,2261
407,2488,407
968,1846,1352
2644,973,2648
2598,79,2599
1704,2539,639
2367,673,2367
562,2156,1738
577,2209,2177
308,2069,2067
1143,395,1143
1033,1834,670
1438,1858,1438
2639,1668,2659
609,2261,1049
1680,1524,1680
3,2693,856
134,1554,2655
1690,278,1699
2034,1686,870
1080,213,1080
257,1493,257
716,1130,2475
635,2313,635
930,1300,1813
955,200,955
130,2323,130
398,1037,398
1950,1880,1753
170,2167,246
1292,579,1292
1649,1163,177
2584,1643,1589
600,2488,599
2228,259,1005
2645,1177,2645
78,2347,61
823,2223,1845
746,2547,746
1164,1649,893
554,1606,554
2036,1686,532
1684,1493,1168
551,2563,565
2332,34,2332
1020,327,1020
2461,2456,734
540,1738,895
395,1143,395
177,1380,177
861,2268,2267
653,2329,2328
1364,2181,450
1138,114,1141
2010,383,2010
1533,2674,2481
1827,1134,1774
1555,465,1555
65,1379,217
1426,1745,401
625,1149,2261
2340,566,1686
2074,978,2074
1959,1958,1959
1960,115,1958
1066,2462,1065
2213,2214,2213
396,1627,1210
121,1016,195
226,1619,1937
1966,1963,1312
944,2159,927
2427,138,1880
2510,1327,2510
2118,849,2118
1775,1920,2377
974,1245,1208
2204,2205,1510
1040,1039,977
243,56,2182
378,1709,378
1172,1981,58
1162,2029,749
343,1286,745
2335,659,2335
452,1778,1131
1375,276,1375
422,2216,387
555,1016,382
1525,2659,932
69,1448,69
2121,564,2042
1360,1528,2178
853,1128,1016
898,1364,2181
191,949,2241
2377,1571,982
1243,753,2635
1727,389,1727
437,1410,437
2569,354,2569
1706,2628,338
604,1149,953
1774,712,1774
277,1003,358
1441,1154,1441
1531,2239,1531
2402,1553,1921
1253,249,1254
2235,1420,451
29,303,29
863,28,863
2663,1270,1203
1092,2133,1725
2166,2177,986
2286,1096,2286
54,415,932
1163,478,947
382,1726,382
1911,1910,1911
1462,163,1491
2675,2673,2679
1273,1818,714
929,8,260
762,2611,1658
603,1125,1621
1582,406,1016
1425,1426,1425
710,2434,1324
2062,1686,560
865,2405,2337
2453,1473,2453
2356,2160,2357
2295,2406,119
516,2071,516
2226,1281,1082
760,2479,723
338,1290,1474
1619,975,1621
1728,1811,1728
553,2140,551
959,956,36
995,1957,998
1918,2600,1694
1900,1353,1987
2270,2269,2271
1928,1930,2618
105,1791,833
347,1625,347
1218,1945,1218
2472,2471,2472
566,1686,2583
2556,2349,2556
15,300,15
472,2318,1956
165,2163,2652
260,929,918
807,1152,772
1016,406,1016
882,2409,2646
2358,2248,600
1853,1879,1853
2491,2490,143
719,2475,1130
450,2177,1741
576,1276,1584
805,1524,909
1683,1023,1022
2057,2058,58
2040,949,1686
1836,2600,57
480,1189,1044
1055,1788,979
1889,1652,2706
60,64,59
1940,2230,11
571,2171,571
183,2164,2165
1069,298,1069
1952,1953,1952
1523,1694,2177
773,1708,122
1642,1717,912
1740,397,1740
919,1872,1133
1042,210,1042
1547,2691,2326
274,1292,274
888,1437,439
2171,571,2171
1804,1011,1804
1984,135,1465
1450,305,1449
1949,1134,1139
2703,919,1872
1835,1396,1835
2359,2360,1615
548,1987,910
508,1507,310
1188,238,1187
2447,1778,1131
984,1271,1396
1585,1931,1932
2290,1841,1096
645,1368,645
2463,1213,2463
530,1686,510
2316,638,1270
1812,366,1812
42,82,42
387,1082,146
2032,1686,949
210,1042,210
727,2506,727
322,1089,1408
2701,1020,1275
1429,1369,1429
505,2046,2082
1674,2603,1674
102,1741,102
860,2323,130
747,1162,722
1937,1816,1621
57,1323,2163
1424,1268,1730
2136,2599,39
2303,676,2303
1561,2063,2113
714,1818,1336
1144,227,1118
2150,1075,777
2311,636,2310
858,2155,858
1063,1670,1065
330,1314,330
852,2125,852
1600,1621,2255
2305,864,1925
2686,1630,297
707,2324,1123
1369,1498,1500
1944,1942,1944
228,1440,1299
1344,1345,2132
494,2021,1516
2323,1369,2041
116,1462,344
673,2367,673
595,1634,1136
1750,1346,1751
318,1506,1165
1930,2618,1930
247,1248,304
1741,753,2166
1511,365,1293
1689,1711,1348
2283,2284,2289
1707,2010,1075
867,2354,866
2622,978,1034
1451,2585,1029
2033,1686,1267
1443,1686,453
957,35,1554
1278,1874,1686
2031,1686,781
1822,2628,2361
1247,1486,1638
493,696,493
38,2600,79
989,990,984
2306,1686,1982
2557,1634,2636
1116,11,1101
1263,1593,970
1617,345,2415
2274,2284,2283
2583,299,1686
1758,1708,1758
1428,2677,81
2406,802,1834
2404,445,2405
733,1016,2312
1548,2232,2234
1217,270,1059
2185,2655,1554
81,2677,81
1484,1720,1643
1751,1752,2492
872,2447,1994
1584,2644,1304
301,1834,711
325,1353,1900
1087,2178,1039
39,2599,2136
880,2051,1386
2134,5,6
1146,2589,2437
2496,2497,2496
668,2358,2357
2263,1578,1769
2003,1096,2003
602,2250,1149
725,2495,725
1457,2337,951
1226,1967,2464
237,2242,762
883,1498,1369
2043,502,2563
998,997,399
381,2600,79
25,1864,398
578,1292,579
231,1266,1267
1181,1545,1181
666,1791,1909
449,1869,449
607,2258,2259
512,1344,1345
2042,2026,564
1891,1742,1891
633,2303,632
1133,2363,923
1487,1686,1206
216,1765,216
71,944,2159
1824,1834,2659
1219,109,1834
1876,1835,1647
1981,739,1981
638,2314,939
72,1016,555
2596,79,2596
4,2144,1698
2081,236,2081
1604,1260,1264
999,998,995
2428,1279,218
1103,593,1634
1532,2175,898
2207,2206,2582
1258,1623,1643
266,1340,266
1972,1576,1571
9,175,1408
2245,1725,1408
1284,2633,2650
808,1672,1721
1200,146,1200
2249,601,2249
781,1686,1453
958,36,956
1296,254,1888
1406,963,1406
701,1666,1686
937,1140,443
1905,111,1905
1306,696,828
627,2298,627
1246,1856,2619
2599,39,2599
871,1971,1970
528,2513,1184
2536,1614,751
2390,2391,1773
34,2332,1159
591,1548,1803
1054,393,1047
586,2212,586
1205,169,1205
1695,1937,1621
650,2158,650
2280,2279,2280
264,1334,264
824,1458,1081
1540,1632,2655
125,2161,125
630,1050,996
1380,288,2487
199,904,199
2000,2583,781
1435,1979,405
2163,1323,57
2629,1972,2629
1049,2261,609
1667,2628,943
2533,1662,2532
2097,2027,2093
2027,2149,2027
1912,1279,1437
323,2215,323
1699,1902,534
2113,2063,2106
2139,875,1634
511,2058,58
2481,2678,2676
336,2634,1284
2347,78,2347
1376,2212,1376
1799,990,1327
88,753,2696
454,1711,101
1635,640,1975
1368,1463,2424
2084,1719,2083
474,1961,962
706,2464,2449
1623,1328,1257
1452,1084,597
809,1616,809
2593,158,2593
2236,962,1845
2224,1793,1612
367,1496,935
1542,1541,921
2172,572,2172
1015,208,2216
1,1254,44
2636,1634,1758
2696,2611,949
801,1535,801
1543,1106,921
2338,1830,2404
1335,789,1335
1726,1029,1880
1859,74,1859
2186,1268,1424
1589,699,1840
335,1749,896
2162,2524,569
1894,1818,2524
1571,1706,773
2273,2277,616
1883,56,717
2705,1463,1368
2515,734,2517
438,1569,1091
1365,1008,1365
1923,1161,2406
2690,1197,2175
1496,935,99
468,2563,1444
451,1420,2323
982,1571,1576
52,53,1348
2157,2694,2157
1509,453,947
174,1635,2606
1717,42,1258
455,11,1909
1934,1767,2492
1400,2639,1400
132,2346,1627
1283,2633,1284
2355,1420,2682
2099,2107,2099
2284,2275,2284
1809,2121,564
2352,1784,415
1759,1635,289
2078,1871,2078
483,1976,483
1538,1426,1476
1231,2383,1236
1307,38,1802
732,2173,1270
2426,1634,595
1149,625,1149
1251,313,650
575,2194,2195
985,2628,236
300,15,1445
389,1727,389
1969,758,913
1422,1495,13
211,1044,239
151,2568,151
2346,1627,403
1574,1834,1732
1449,305,1270
2505,753,246
2094,536,2094
1985,15,2239
41,1698,2145
656,2048,656
501,1316,501
2687,2137,1316
2275,2284,862
1897,1601,442
519,1637,442
2192,1567,2192
2090,1075,777
1241,1242,2436
2012,2014,2011
2527,741,2527
37,15,1985
1118,848,1343
2296,2285,2296
380,1663,2534
1182,2075,1094
1454,307,1454
2312,2021,1516
1882,829,2539
741,2527,741
286,1415,2080
2327,1794,1056
1765,1633,2237
2526,1604,2525
1310,1218,1945
185,54,415
542,1686,841
1499,2435,1499
2203,1864,2173
1503,2199,1503
2342,2117,849
159,1627,775
700,2325,700
1282,2269,1282
24,1060,24
1377,1016,195
1613,1653,425
184,2680,1528
2387,2386,1270
2329,2328,653
2656,2468,2656
2343,1635,463
2366,2014,2011
2501,1834,301
897,1789,1289
2666,22,2666
1256,481,2628
1550,446,1550
2092,2091,1686
1371,499,31
681,1653,425
1109,221,1411
608,2260,1149
279,2635,2177
2169,310,2169
328,1366,1009
1860,320,1672
1815,1477,922
27,857,20
1169,1579,1538
2201,2202,2201
1052,278,1690
1920,1708,1835
565,2154,646
1968,2384,1968
2444,1235,2324
1091,1134,1091
459,1258,459
186,1345,89
925,484,925
215,1084,597
1255,44,1254
1955,1078,1955
659,2335,659
1917,2362,1917
176,1183,2230
1171,120,2611
1131,1946,1131
392,1464,392
2574,1502,2574
935,1101,1177
1568,2567,1018
792,1121,1120
2059,2058,852
2301,1926,634
2353,1829,2353
348,1628,348
1119,329,1119
1507,2167,2177
784,932,2659
753,2282,128
1002,1701,1002
475,2226,475
1064,85,1066
2258,2259,2258
2591,937,1140
1492,1491,1492
1173,87,1172
652,2037,652
918,929,8
238,1187,238
1761,1878,1761
979,1788,1421
2641,482,2641
1995,1655,1995
18,1654,18
539,1489,539
550,2177,1402
115,1959,1958
2247,600,2247
1488,2398,1488
826,1408,2407
2538,2336,2538
2269,2271,2269
485,1437,113
1626,2334,1626
1099,698,1099
1402,1519,1508
2308,2049,506
1624,1863,1624
567,20,857
1359,1951,1684
2430,419,2430
2046,505,2082
574,2189,2572
2039,31,2610
1988,117,1988
1227,2445,1227
1232,2446,2449
2692,1318,699
2506,727,2506
1328,1258,1623
559,1257,1328
617,1854,1485
560,1998,1999
1281,1082,1780
2291,2257,2297
2154,646,935
1351,272,1634
87,1173,87
1887,535,1887
1816,1937,1695
1527,962,1989
2246,1444,2563
35,1554,134
1280,2370,2334
972,1834,216
112,1935,112
2572,1036,1822
821,2362,821
643,1686,2412
1238,1686,877
431,2499,1609
2549,2033,1686
1746,1922,921
1025,408,1020
844,1000,2559
415,932,2659
2379,679,2379
2161,125,2161
1749,896,2633
1179,1933,1505
1504,93,1294
1806,429,1299
1311,324,1287
690,1686,299
601,2249,601
1165,318,1506
2442,704,2442
1126,1470,1675
1502,2199,1502
314,1475,808
663,1857,1246
942,1950,942
1249,568,313
484,916,484
1075,777,2010
878,57,1427
96,1063,1670
268,1928,2618
940,2184,2177
2456,2461,2518
1117,495,1419
358,2177,1781
2534,2531,1662
687,2401,687
12,16,1030
2590,2437,2589
1528,2178,2184
704,2442,704
2297,2257,614
573,2180,573
2216,1306,2216
596,1103,1279
1558,837,1558
1398,1074,315
642,2321,642
99,944,2159
1475,314,1475
2439,2098,2439
2195,2196,859
838,2605,1057
1229,1125,1229
2502,1051,1190
2434,1988,117
1191,1051,430
1347,1067,2230
1980,349,1082
1641,888,1437
2398,1488,316
93,1834,902
178,34,2332
1609,2543,2542
1315,1101,1331
2704,2680,184
2518,2461,2518
31,566,2039
282,1276,799
377,1461,1147
391,1729,391
497,1309,2409
219,1279,1437
2421,2345,722
2225,1793,1792
137,1828,137
1622,1623,1328
2070,2378,514
2215,2559,1000
371,1693,1476
952,445,952
896,1749,171
2146,556,2146
1682,1250,650
971,2626,971
1322,258,1321
2651,1805,1101
466,1640,1638
1327,2510,1327
1982,2115,2342
534,1902,2130
2657,1634,1068
641,1062,1240
2619,332,2619
1244,1697,59
2464,1235,707
2037,748,1451
2058,851,58
911,1858,141
2581,2577,2581
2142,56,2642
2020,1286,207
1888,1387,2369
2149,2027,2129
397,1740,397
2098,2439,565
2077,2602,1556
2449,2446,1994
28,2498,28
1176,399,996
1925,832,1925
2111,537,2111
2282,753,1836
2468,2656,2468
1654,1655,1654
817,1028,817
2671,2459,2409
2066,510,2066
2595,16,15
442,1601,442
77,2136,231
2683,2224,2683
592,2225,1793
109,1420,2682
453,1548,2308
245,1220,1016
1185,1412,1185
2082,505,2082
962,507,962
2551,2550,1005
1086,446,1086
2594,695,2594
167,1620,1621
1076,2317,1566
2017,1622,1608
2631,2539,1704
229,2319,2318
355,1329,355
80,1635,2230
531,2096,531
1460,2594,1460
938,23,938
239,1044,239
822,1264,1260
1032,861,2268
2348,1686,691
949,2566,2200
2174,812,2174
906,2701,1020
675,1629,2327
1405,1778,1970
145,1761,1501
2685,1643,1579
1096,612,1096
207,1286,1067
862,2284,862
221,1411,221
261,1099,698
2253,2668,1696
1147,1212,2608
1472,1580,633
1780,1082,410
1608,554,1839
2585,1029,209
448,1865,448
2433,2431,1595
1108,1686,742
664,2353,1829
2540,1214,1946
316,1138,114
557,1236,2385
70,1930,160
899,1364,899
2522,827,2691
2564,1356,2564
1953,1168,1953
927,2523,927
2512,524,2086
409,1528,2178
2530,2684,2532
975,1621,44
194,2136,2595
2560,750,2560
1060,23,938
1669,1812,1669
1234,557,1234
2665,1292,2665
1174,411,1907
654,1016,2315
2369,1387,1296
2187,2188,2187
1559,1610,1565
90,1349,1350
1106,921,2333
1818,2524,2162
912,1629,2327
421,312,421
2013,622,1032
1220,1698,41
1634,904,199
2368,1992,1307
299,1004,1851
2582,1574,1834
2552,2553,2552
661,1631,661
2392,13,2363
2050,1711,1698
169,1205,2597
1166,1844,861
2333,1390,2463
1719,1236,1719
1225,1236,1225
2055,2053,2056
365,1549,365
1587,1125,134
533,1698,1711
2116,1983,2062
7,8,752
55,2189,2572
1260,969,970
2642,1379,217
597,1444,597
2670,1813,1339
2602,1558,2541
1159,2611,949
1319,1657,1681
2548,1292,2207
973,2648,1512
932,1110,784
1910,1911,1910
881,2590,1192
1250,1251,568
1552,2402,1176
1579,2436,1579
296,1435,296
2138,1692,1693
294,1270,522
924,2389,13
2684,2530,2534
1207,0,2414
793,999,793
1800,1390,705
161,1516,1586
1384,1386,1385
1392,1016,1667
1808,2493,1347
1468,1016,654
101,1643,1720
908,292,908
1839,1608,721
513,1752,513
2488,599,2488
82,42,1606
281,1404,937
461,1272,1198
749,2029,2554
1938,2571,689
1512,2648,1739
2707,1367,1368
1779,1354,239
2127,2103,2127
1419,1686,1444
1701,1314,2611
2626,971,2626
1564,1653,1564
85,1065,1066
1817,1907,1776
2044,1153,1843
685,1470,1979
2209,2177,2611
1208,1245,1590
2229,1635,11
1036,1822,2628
1417,287,1416
1155,2405,445
2324,1971,2324
1379,217,1379
1823,342,1823
2285,2297,2257
744,2520,2521
1366,2319,1006
2589,881,2590
1223,2024,1516
2489,2491,143
2429,2406,613
2276,615,2264
1586,1516,1864
1766,2351,2569
1467,825,1467
2265,960,2264
2015,2373,2371
1483,231,2136
1009,1057,2319
2416,670,2416
947,478,1163
543,2122,543
1266,1267,370
2661,1634,1068
2482,1393,187
1974,321,1635
1945,1218,1945
341,2616,32
1831,610,1831
876,939,2316
1520,1701,1634
1802,967,2433
735,2515,2517
2397,1608,1546
1566,1076,1566
476,1966,476
771,1749,1283
782,1512,2650
1996,962,1989
1437,145,1075
200,954,200
1544,1686,1432
180,1522,2184
64,60,61
1085,1478,1085
2568,1634,162
1026,2618,160
1167,1214,2655
1501,1761,2089
220,906,220
201,1082,201
2167,940,2184
870,1686,2091
59,64,60
2378,2070,587
1798,2604,1798
1102,1700,1102
384,1286,584
1329,1658,1329
224,1050,936
2202,2201,2202
1017,2567,1568
2485,2319,2605
1637,2343,2606
2242,237,1642
1898,1840,159
2607,1629,651
412,2414,0
612,2005,1096
649,1634,525
49,570,49
1123,487,1620
214,2178,2177
1899,1002,1701
678,2559,2339
1878,1761,1974
2002,1096,2006
892,1214,2463
768,1706,2628
147,2228,147
196,962,717
1869,2105,1869
1053,2152,1053
2026,1316,1487
2339,2025,2339
434,1462,456
1612,1793,2609
2422,1367,1388
394,947,1234
1358,1357,243
1493,2600,2088
309,1016,234
1175,1461,2159
1317,2148,1847
447,1470,2081
1739,1267,1686
1090,1834,1732
1685,158,1685
1277,2467,142
1874,1635,174
327,1020,1568
2682,1420,126
1354,1779,1016
834,2467,1269
1021,1372,1151
1008,1365,2486
1048,84,1048
2155,858,2155
504,1686,785
520,1491,520
671,1368,1465
280,2502,1609
2617,2088,2617
107,1823,342
265,1338,265
2159,935,1896
2535,2610,2614
507,697,507
2135,1422,13
1919,1920,992
2179,2178,2174
192,764,192
1871,2078,1871
2382,2379,679
619,1744,2293
76,1906,1082
1703,990,1158
411,3,2693
1346,1304,1739
2144,1782,2144
620,2283,2284
2007,1096,2009
698,1098,1099
677,1374,677
917,926,925
106,1835,2504
1814,1815,2703
2294,2257,2265
2408,2588,2508
